Distance,S,SW,W,NW,N,NE,E,SE,Car_Dir,Fire_Dir_X,Fire_Dir_Y,Output
44.51954,1,1,1,1,1,1,1,1,-0.9671508,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9712084,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9712084,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9722241,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9722241,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9733394,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.974419,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.974419,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9758888,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9758888,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9767824,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9781545,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9815804,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9815804,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9824479,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9824479,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9832877,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9832877,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9843158,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9850004,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9850004,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9860284,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9867063,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9867063,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9873483,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9873483,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9879651,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9886575,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9886575,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.989255,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9912705,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9921765,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9921765,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9926779,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9926779,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9931818,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9936752,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9936752,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9941394,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9950176,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9950176,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9950176,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.995404,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9957784,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9957784,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9961863,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9961863,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9965498,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9965498,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9969592,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9972851,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9977431,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9987003,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9987003,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9989498,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9989498,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9991514,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9993327,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9993327,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9995019,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9996384,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9997435,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9997435,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9998242,1.371017,-44.49843,LeftArrow
44.51954,1,1,1,1,1,1,1,1,-0.9999062,1.371017,-44.49843,UpArrow
44.35669,1,1,1,1,1,1,1,1,-0.9999063,1.375484,-44.33536,UpArrow
44.35669,1,1,1,1,1,1,1,1,-0.9999063,1.375484,-44.33536,UpArrow
44.19004,1,1,1,1,1,1,1,1,-0.9999063,1.380054,-44.16849,UpArrow
44.19004,1,1,1,1,1,1,1,1,-0.9999063,1.380054,-44.16849,UpArrow
44.05619,1,1,1,1,1,1,1,1,-0.9999063,1.383724,-44.03445,UpArrow
44.05619,1,1,1,1,1,1,1,1,-0.9999063,1.383724,-44.03445,UpArrow
43.89124,1,1,1,1,1,1,1,1,-0.9999063,1.388248,-43.86928,UpArrow
43.89124,1,1,1,1,1,1,1,1,-0.9999063,1.388248,-43.86928,UpArrow
43.69674,1,1,1,1,1,1,1,1,-0.9999063,1.393581,-43.67451,UpArrow
43.14899,1,1,1,1,1,1,1,1,-0.9999062,1.408607,-43.12599,UpArrow
43.00276,1,1,1,1,1,1,1,1,-0.9999063,1.412621,-42.97955,UpArrow
43.00276,1,1,1,1,1,1,1,1,-0.9999063,1.412621,-42.97955,UpArrow
42.86935,1,1,1,1,1,1,1,1,-0.9999063,1.416279,-42.84595,UpArrow
42.86935,1,1,1,1,1,1,1,1,-0.9999063,1.416279,-42.84595,UpArrow
42.7088,1,1,1,1,1,1,1,1,-0.9999063,1.420681,-42.68517,UpArrow
42.7088,1,1,1,1,1,1,1,1,-0.9999063,1.420681,-42.68517,UpArrow
42.51981,1,1,1,1,1,1,1,1,-0.9999063,1.425865,-42.4959,UpArrow
42.51981,1,1,1,1,1,1,1,1,-0.9999063,1.425865,-42.4959,UpArrow
42.34914,1,1,1,1,1,1,1,1,-0.9999063,1.430546,-42.32497,UpArrow
42.34914,1,1,1,1,1,1,1,1,-0.9999063,1.430546,-42.32497,UpArrow
42.1738,1,1,1,1,1,1,1,1,-0.9999063,1.435356,-42.14937,UpArrow
41.33387,1,1,1,1,1,1,1,1,-0.9999062,1.458401,-41.30814,UpArrow
41.33387,1,1,1,1,1,1,1,1,-0.9999062,1.458401,-41.30814,UpArrow
41.15822,1,1,1,1,1,1,1,1,-0.9999062,1.463219,-41.1322,UpArrow
41.15822,1,1,1,1,1,1,1,1,-0.9999062,1.463219,-41.1322,UpArrow
40.99864,1,1,1,1,1,1,1,1,-0.9999062,1.467598,-40.97237,UpArrow
40.99864,1,1,1,1,1,1,1,1,-0.9999062,1.467598,-40.97237,UpArrow
40.82788,1,1,1,1,1,1,1,1,-0.9999062,1.472282,-40.80133,UpArrow
40.82788,1,1,1,1,1,1,1,1,-0.9999062,1.472282,-40.80133,UpArrow
40.66236,1,1,1,1,1,1,1,1,-0.9999062,1.476826,-40.63553,UpArrow
40.47523,1,1,1,1,1,1,1,1,-0.9999063,1.48196,-40.44809,UpArrow
40.47523,1,1,1,1,1,1,1,1,-0.9999063,1.48196,-40.44809,UpArrow
40.31391,1,1,1,1,1,1,1,1,-0.9999063,1.486385,-40.2865,UpArrow
40.31391,1,1,1,1,1,1,1,1,-0.9999063,1.486385,-40.2865,UpArrow
40.1554,1,1,1,1,1,1,1,1,-0.9999063,1.490734,-40.12772,UpArrow
40.1554,1,1,1,1,1,1,1,1,-0.9999063,1.490734,-40.12772,UpArrow
40.01904,1,1,1,1,1,1,1,1,-0.9999063,1.494476,-39.99112,UpArrow
39.82082,1,1,1,1,1,1,1,1,-0.9999062,1.499916,-39.79256,UpArrow
39.82082,1,1,1,1,1,1,1,1,-0.9999062,1.499916,-39.79256,UpArrow
39.68254,1,1,1,1,1,1,1,1,-0.9999062,1.503712,-39.65404,UpArrow
39.5375,1,1,1,1,1,1,1,1,-0.9999063,1.50769,-39.50874,UpArrow
39.13078,1,1,1,1,1,1,1,1,-0.9999062,1.518852,-39.10129,UpArrow
38.54699,1,1,1,1,1,1,1,1,-0.9999063,1.534874,-38.51642,UpArrow
38.54699,1,1,1,1,1,1,1,1,-0.9999063,1.534874,-38.51642,UpArrow
38.29809,1,1,1,1,1,1,1,1,-0.9999063,1.541706,-38.26704,UpArrow
38.09106,1,1,1,1,1,1,1,1,-0.9999062,1.547386,-38.05962,UpArrow
37.4637,1,1,1,1,1,1,1,1,-0.9999063,1.564606,-37.43102,UpArrow
37.12507,1,1,1,1,1,1,1,1,-0.9999062,1.573902,-37.09169,UpArrow
36.88482,1,1,1,1,1,1,1,1,-0.9999063,1.580498,-36.85094,UpArrow
36.2384,1,1,1,1,1,1,1,1,-0.9999062,1.598244,-36.20314,UpArrow
36.2384,1,1,1,1,1,1,1,1,-0.9999062,1.598244,-36.20314,UpArrow
36.06016,1,1,1,1,1,1,1,1,-0.9999062,1.603138,-36.02451,UpArrow
36.06016,1,1,1,1,1,1,1,1,-0.9999062,1.603138,-36.02451,UpArrow
35.8659,1,1,1,1,1,1,1,1,-0.9999062,1.608471,-35.82982,UpArrow
35.73214,1,1,1,1,1,1,1,1,-0.9999063,1.612144,-35.69576,UpArrow
35.73214,1,1,1,1,1,1,1,1,-0.9999063,1.612144,-35.69576,UpArrow
35.60144,1,1,1,1,1,1,1,1,-0.9999063,1.615734,-35.56476,UpArrow
35.43585,1,1,1,1,1,1,1,1,-0.9999062,1.620281,-35.39879,UpArrow
35.15578,1,1,1,1,1,1,1,1,-0.9999063,1.627972,-35.11807,UpArrow
35.15578,1,1,1,1,1,1,1,1,-0.9999063,1.627972,-35.11807,UpArrow
35.0235,1,1,1,1,1,1,1,1,-0.9999063,1.631603,-34.98547,UpArrow
35.0235,1,1,1,1,1,1,1,1,-0.9999063,1.631603,-34.98547,UpArrow
34.85678,1,1,1,1,1,1,1,1,-0.9999063,1.636181,-34.81836,UpArrow
34.68278,1,1,1,1,1,1,1,1,-0.9999062,1.640957,-34.64394,UpArrow
34.68278,1,1,1,1,1,1,1,1,-0.9999062,1.640957,-34.64394,UpArrow
34.50673,1,1,1,1,1,1,1,1,-0.9999062,1.64579,-34.46745,UpArrow
34.50673,1,1,1,1,1,1,1,1,-0.9999062,1.64579,-34.46745,UpArrow
34.3369,1,1,1,1,1,1,1,1,-0.9999062,1.650452,-34.29721,UpArrow
34.3369,1,1,1,1,1,1,1,1,-0.9999062,1.650452,-34.29721,UpArrow
34.14895,1,1,1,1,1,1,1,1,-0.9999062,1.655613,-34.1088,UpArrow
33.55159,1,1,1,1,1,1,1,1,-0.9999063,1.672016,-33.5099,UpArrow
33.37113,1,1,1,1,1,1,1,1,-0.9999062,1.676971,-33.32896,UpArrow
33.37113,1,1,1,1,1,1,1,1,-0.9999062,1.676971,-33.32896,UpArrow
33.23692,1,1,1,1,1,1,1,1,-0.9999062,1.680656,-33.1944,UpArrow
33.01419,1,1,1,1,1,1,1,1,-0.9999063,1.686775,-32.97107,UpArrow
33.01419,1,1,1,1,1,1,1,1,-0.9999063,1.686775,-32.97107,UpArrow
32.83744,1,1,1,1,1,1,1,1,-0.9999063,1.691631,-32.79384,UpArrow
32.29944,1,1,1,1,1,1,1,1,-0.9999062,1.706409,-32.25433,UpArrow
32.01989,1,1,1,1,1,1,1,1,-0.9999063,1.714088,-31.97398,UpArrow
31.37481,1,1,1,1,1,1,1,1,-0.9999062,1.731812,-31.32698,UpArrow
31.37481,1,1,1,1,1,1,1,1,-0.9999062,1.731812,-31.32698,UpArrow
31.1153,1,1,1,1,1,1,1,1,-0.9999062,1.738941,-31.06667,UpArrow
31.1153,1,1,1,1,1,1,1,1,-0.9999062,1.738941,-31.06667,UpArrow
30.94802,1,1,1,1,1,1,1,1,-0.9999062,1.743538,-30.89886,UpArrow
30.81202,1,1,1,1,1,1,1,1,-0.9999063,1.747276,-30.76244,UpArrow
30.81202,1,1,1,1,1,1,1,1,-0.9999063,1.747276,-30.76244,UpArrow
30.66641,1,1,1,1,1,1,1,1,-0.9999063,1.751278,-30.61636,UpArrow
30.66641,1,1,1,1,1,1,1,1,-0.9999063,1.751278,-30.61636,UpArrow
30.50351,1,1,1,1,1,1,1,1,-0.9999063,1.755753,-30.45294,UpArrow
30.33191,1,1,1,1,1,1,1,1,-0.9999062,1.760468,-30.28078,UpArrow
29.60144,1,1,1,1,1,1,1,1,-0.9999063,1.780544,-29.54784,UpArrow
29.60144,1,1,1,1,1,1,1,1,-0.9999063,1.780544,-29.54784,UpArrow
29.42088,1,1,1,1,1,1,1,1,-0.9999063,1.785507,-29.36665,UpArrow
29.29045,1,1,1,1,1,1,1,1,-0.9999062,1.789093,-29.23576,UpArrow
29.29045,1,1,1,1,1,1,1,1,-0.9999062,1.789093,-29.23576,UpArrow
29.13221,1,1,1,1,1,1,1,1,-0.9999062,1.793442,-29.07695,UpArrow
29.13221,1,1,1,1,1,1,1,1,-0.9999062,1.793442,-29.07695,UpArrow
28.94485,1,1,1,1,1,1,1,1,-0.9999062,1.798592,-28.88892,UpArrow
28.94485,1,1,1,1,1,1,1,1,-0.9999062,1.798592,-28.88892,UpArrow
28.79419,1,1,1,1,1,1,1,1,-0.9999062,1.802734,-28.7377,UpArrow
28.157,1,1,1,1,1,1,1,1,-0.9999063,1.820255,-28.0981,UpArrow
27.99207,1,1,1,1,1,1,1,1,-0.9999062,1.824791,-27.93253,UpArrow
27.99207,1,1,1,1,1,1,1,1,-0.9999062,1.824791,-27.93253,UpArrow
27.82953,1,1,1,1,1,1,1,1,-0.9999062,1.829262,-27.76935,UpArrow
27.82953,1,1,1,1,1,1,1,1,-0.9999062,1.829262,-27.76935,UpArrow
27.70024,1,1,1,1,1,1,1,1,-0.9999062,1.832817,-27.63954,UpArrow
27.54662,1,1,1,1,1,1,1,1,-0.9999063,1.837044,-27.48529,UpArrow
27.07576,1,1,1,1,1,1,1,1,-0.9999062,1.849995,-27.01248,UpArrow
26.55466,1,1,1,1,1,1,1,1,-0.9999063,1.86433,-26.48914,UpArrow
26.55466,1,1,1,1,1,1,1,1,-0.9999063,1.86433,-26.48914,UpArrow
26.40645,1,1,1,1,1,1,1,1,-0.9999063,1.868408,-26.34027,UpArrow
26.24503,1,1,1,1,1,1,1,1,-0.9999062,1.872849,-26.17812,UpArrow
26.24503,1,1,1,1,1,1,1,1,-0.9999062,1.872849,-26.17812,UpArrow
26.07476,1,1,1,1,1,1,1,1,-0.9999062,1.877533,-26.00708,UpArrow
26.07476,1,1,1,1,1,1,1,1,-0.9999062,1.877533,-26.00708,UpArrow
25.86708,1,1,1,1,1,1,1,1,-0.9999062,1.883247,-25.79843,UpArrow
25.86708,1,1,1,1,1,1,1,1,-0.9999062,1.883247,-25.79843,UpArrow
25.7005,1,1,1,1,1,1,1,1,-0.9999062,1.887833,-25.63107,UpArrow
25.5417,1,1,1,1,1,1,1,1,-0.9999063,1.892204,-25.47151,UpArrow
25.5417,1,1,1,1,1,1,1,1,-0.9999063,1.892204,-25.47151,UpArrow
25.40457,1,1,1,1,1,1,1,1,-0.9999063,1.895977,-25.33372,UpArrow
25.40457,1,1,1,1,1,1,1,1,-0.9999063,1.895977,-25.33372,UpArrow
25.27315,1,1,1,1,1,1,1,1,-0.9999063,1.899593,-25.20166,UpArrow
25.07388,1,1,1,1,1,1,1,1,-0.9999062,1.905079,-25.0014,UpArrow
25.07388,1,1,1,1,1,1,1,1,-0.9999062,1.905079,-25.0014,UpArrow
24.90974,1,1,1,1,1,1,1,1,-0.9999062,1.909595,-24.83644,UpArrow
24.90974,1,1,1,1,1,1,1,1,-0.9999062,1.909595,-24.83644,UpArrow
24.71998,1,1,1,1,1,1,1,1,-0.9999062,1.914822,-24.64571,UpArrow
24.59541,1,1,1,1,1,1,1,1,-0.9999063,1.918251,-24.52049,UpArrow
24.14857,1,1,1,1,1,1,1,1,-0.9999062,1.930557,-24.07127,UpArrow
23.26215,1,1,1,1,1,1,1,1,-0.9999063,1.954975,-23.17986,UpArrow
23.26215,1,1,1,1,1,1,1,1,-0.9999063,1.954975,-23.17986,UpArrow
23.07083,1,1,1,1,1,1,1,1,-0.9999063,1.960247,-22.9874,UpArrow
23.07083,1,1,1,1,1,1,1,1,-0.9999063,1.960247,-22.9874,UpArrow
22.9124,1,1,1,1,1,1,1,1,-0.9999063,1.964611,-22.82802,UpArrow
22.72201,1,1,1,1,1,1,1,1,-0.9999062,1.969856,-22.63646,UpArrow
22.72201,1,1,1,1,1,1,1,1,-0.9999062,1.969856,-22.63646,UpArrow
22.59338,1,1,1,1,1,1,1,1,-0.9999062,1.9734,-22.50703,UpArrow
21.86816,1,1,1,1,1,1,1,1,-0.9999063,1.993393,-21.77711,UpArrow
21.86816,1,1,1,1,1,1,1,1,-0.9999063,1.993393,-21.77711,UpArrow
21.70949,1,1,1,1,1,1,1,1,-0.9999063,1.997768,-21.61737,UpArrow
21.70949,1,1,1,1,1,1,1,1,-0.9999063,1.997768,-21.61737,UpArrow
21.55115,1,1,1,1,1,1,1,1,-0.9999063,2.002136,-21.45795,UpArrow
21.34225,1,1,1,1,1,1,1,1,-0.9999062,2.007896,-21.24759,UpArrow
21.34225,1,1,1,1,1,1,1,1,-0.9999062,2.007896,-21.24759,UpArrow
21.17309,1,1,1,1,1,1,1,1,-0.9999062,2.012562,-21.07722,UpArrow
20.85465,1,1,1,1,1,1,1,1,-0.9999063,2.021347,-20.75645,UpArrow
20.52566,1,1,1,1,1,1,1,1,-0.9999062,2.030426,-20.42499,UpArrow
20.52566,1,1,1,1,1,1,1,1,-0.9999062,2.030426,-20.42499,UpArrow
20.37966,1,1,1,1,1,1,1,1,-0.9999062,2.034454,-20.27786,UpArrow
20.37966,1,1,1,1,1,1,1,1,-0.9999062,2.034454,-20.27786,UpArrow
20.2497,1,1,1,1,1,1,1,1,-0.9999062,2.03804,-20.14688,UpArrow
20.2497,1,1,1,1,1,1,1,1,-0.9999062,2.03804,-20.14688,UpArrow
20.10773,1,1,1,1,1,1,1,1,-0.9999062,2.041962,-20.00378,UpArrow
20.10773,1,1,1,1,1,1,1,1,-0.9999062,2.041962,-20.00378,UpArrow
19.96174,1,1,1,1,1,1,1,1,-0.9999062,2.045994,-19.85661,UpArrow
19.79632,1,1,1,1,1,1,1,1,-0.9999063,2.050564,-19.68983,UpArrow
19.79632,1,1,1,1,1,1,1,1,-0.9999063,2.050564,-19.68983,UpArrow
19.60999,1,1,1,1,1,1,1,1,-0.9999063,2.05571,-19.50194,UpArrow
18.98278,1,1,1,1,1,1,1,1,-0.9999062,2.07304,-18.86925,UpArrow
18.84479,1,1,1,1,1,1,1,1,-0.9999063,2.076855,-18.73,UpArrow
18.84479,1,1,1,1,1,1,1,1,-0.9999063,2.076855,-18.73,UpArrow
18.70334,1,1,1,1,1,1,1,1,-0.9999063,2.080765,-18.58723,UpArrow
18.70334,1,1,1,1,1,1,1,1,-0.9999063,2.080765,-18.58723,UpArrow
18.52157,1,1,1,1,1,1,1,1,-0.9999063,2.085793,-18.40375,UpArrow
18.39203,1,1,1,1,1,1,1,1,-0.9999062,2.089375,-18.27296,UpArrow
18.39203,1,1,1,1,1,1,1,1,-0.9999062,2.089375,-18.27296,UpArrow
18.26213,1,1,1,1,1,1,1,1,-0.9999062,2.092968,-18.1418,UpArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999063,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999532,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999962,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999962,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999993,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999993,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999837,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999837,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999493,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9999493,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9998978,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.999485,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.999485,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9992988,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9991385,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,1,1,1,1,-0.9991385,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,0.8706454,1,1,1,-0.9989299,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,0.8706454,1,1,1,-0.9986899,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,0.8574239,1,1,1,-0.9981604,2.10894,-17.55867,LeftArrow
17.68487,1,1,1,1,0.8601569,1,1,1,-0.9978984,2.10894,-17.55867,UpArrow
17.52526,1,1,1,1,0.8601569,1,1,1,-0.9978984,2.088295,-17.40039,UpArrow
17.52526,1,1,1,1,0.8521759,1,1,1,-0.9978984,2.088295,-17.40039,UpArrow
17.32048,1,1,1,1,0.8521759,1,1,1,-0.9978984,2.061813,-17.19733,UpArrow
17.32048,1,1,1,1,0.8419368,1,1,1,-0.9978984,2.061813,-17.19733,UpArrow
17.08671,1,1,1,1,0.8419368,1,1,1,-0.9978984,2.031578,-16.9655,UpArrow
17.08671,1,1,1,1,0.8302472,1,1,1,-0.9978984,2.031578,-16.9655,UpArrow
16.94171,1,1,1,1,0.8302472,1,1,1,-0.9978984,2.012825,-16.82172,UpArrow
16.94171,1,1,1,1,0.8229972,1,1,1,-0.9978984,2.012825,-16.82172,UpArrow
16.79981,1,1,1,1,0.8229972,1,1,1,-0.9978984,1.994473,-16.681,UpArrow
16.79981,1,1,1,1,0.8159018,1,1,1,-0.9978984,1.994473,-16.681,UpArrow
16.64336,1,1,1,1,0.8159018,1,1,1,-0.9978984,1.974239,-16.52585,UpArrow
16.64336,1,1,1,1,0.8080785,1,1,1,-0.9978984,1.974239,-16.52585,UpArrow
16.50049,1,1,1,1,0.8080785,1,1,1,-0.9978984,1.955761,-16.38417,UpArrow
16.36106,1,1,1,1,0.8009346,1,1,1,-0.9978984,1.937729,-16.24591,UpArrow
16.05592,1,1,1,1,0.7939631,1,1,1,-0.9978984,1.898262,-15.94331,UpArrow
15.78059,1,1,1,1,0.7787051,1,1,1,-0.9978984,1.862652,-15.67027,UpArrow
15.78059,1,1,1,1,0.7649375,1,1,1,-0.9978984,1.862652,-15.67027,UpArrow
15.62712,1,1,1,1,0.7649375,1,1,1,-0.9978984,1.842804,-15.51808,UpArrow
15.62712,1,1,1,1,0.7572634,1,1,1,-0.9978984,1.842804,-15.51808,UpArrow
15.49628,1,1,1,1,0.7507212,1,1,1,-0.9978984,1.825882,-15.38834,UpArrow
15.33623,1,1,1,1,0.7507212,1,1,1,-0.9978984,1.805183,-15.22961,UpArrow
15.02095,1,1,1,1,0.7427179,1,1,1,-0.9978984,1.764408,-14.91696,UpArrow
14.88845,1,1,1,1,0.7269529,1,1,1,-0.9978984,1.747272,-14.78557,UpArrow
14.88845,1,1,1,1,0.7203276,1,1,1,-0.9978984,1.747272,-14.78557,UpArrow
14.73834,1,1,1,1,0.7203276,1,1,1,-0.9978984,1.727859,-14.6367,UpArrow
14.16236,1,1,1,1,0.7128214,1,1,1,-0.9978984,1.653366,-14.06552,UpArrow
14.16236,1,1,1,1,0.6840203,1,1,1,-0.9978984,1.653366,-14.06552,UpArrow
13.99155,1,1,1,1,0.6840203,1,1,1,-0.9978984,1.631275,-13.89613,UpArrow
13.99155,1,1,1,1,0.6754792,1,1,1,-0.9978984,1.631275,-13.89613,UpArrow
13.81836,1,1,1,1,0.6754792,1,1,1,-0.9978984,1.608875,-13.72438,UpArrow
13.81836,1,1,1,1,0.6668189,1,1,1,-0.9978984,1.608875,-13.72438,UpArrow
13.66845,1,1,1,1,0.6668189,1,1,1,-0.9978984,1.589485,-13.57571,UpArrow
13.66845,1,1,1,1,0.6593226,1,1,1,-0.9978984,1.589485,-13.57571,UpArrow
13.52566,1,1,1,1,0.6593226,1,1,1,-0.9978984,1.571018,-13.43411,UpArrow
13.52566,1,1,1,1,0.6521825,1,1,1,-0.9978984,1.571018,-13.43411,UpArrow
13.52566,1,1,1,1,0.6521825,1,1,1,-0.9978984,1.571018,-13.43411,UpArrow
13.36952,1,1,1,1,0.6521825,1,1,1,-0.9978984,1.550823,-13.27927,UpArrow
13.21657,1,1,1,1,0.6443747,1,1,1,-0.9978984,1.53104,-13.12759,UpArrow
13.21657,1,1,1,1,0.6367268,1,1,1,-0.9978984,1.53104,-13.12759,UpArrow
13.07528,1,1,1,1,0.6367268,1,1,1,-0.9978984,1.512768,-12.98747,UpArrow
13.07528,1,1,1,1,0.6296614,1,1,1,-0.9978984,1.512768,-12.98747,UpArrow
12.93277,1,1,1,1,0.6296614,1,1,1,-0.9978984,1.494335,-12.84615,UpArrow
12.93277,1,1,1,1,0.6225352,1,1,1,-0.9978984,1.494335,-12.84615,UpArrow
12.77518,1,1,1,1,0.6225352,1,1,1,-0.9978984,1.473953,-12.68987,UpArrow
12.77518,1,1,1,1,0.614655,1,1,1,-0.9978984,1.473953,-12.68987,UpArrow
12.60359,1,1,1,1,0.614655,1,1,1,-0.9978984,1.451759,-12.5197,UpArrow
12.60359,1,1,1,1,0.6060747,1,1,1,-0.9978984,1.451759,-12.5197,UpArrow
12.46991,1,1,1,1,0.6060747,1,1,1,-0.9978984,1.434467,-12.38713,UpArrow
12.32271,1,1,1,1,0.5993901,1,1,1,-0.9978984,1.415428,-12.24115,UpArrow
11.71098,1,1,1,1,0.5920292,1,1,1,-0.9978984,1.336308,-11.63449,UpArrow
